,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
1636,2.25,2220,4060,7,3,0,0,22,555335.4758020133,5263080.860298151,5.518513939877887
1637,1.5,1460,5040,7,3,0,0,44,548231.901422859,5284402.328861611,5.731588765186738
1638,2.5,1590,1845,9,3,0,0,18,561909.2264559804,5282142.225959443,5.612677918316502
1639,2.25,2760,10160,8,3,0,0,46,564076.4862694611,5255567.5655408325,5.526339277389844
1640,3.0,2020,4129,7,3,0,0,21,550752.2398798307,5279266.554849293,5.778115057668767
1641,1.0,1060,16988,6,3,0,0,61,563572.7699486779,5253350.256171494,5.180699201296035
1642,2.5,1240,1249,8,3,0,0,9,546091.3023506126,5280005.789472383,5.661812685537261
1643,1.75,1430,10500,7,4,0,0,55,565237.2812443941,5273130.861547133,5.6148972160331345
1644,2.5,2380,9614,10,4,0,0,24,566498.040656936,5268032.157509643,5.893206753059848
1645,2.25,1960,7000,8,3,0,0,35,565895.3096223179,5254731.887393395,5.550228353055094
1646,1.0,1240,5500,6,3,0,0,94,555478.7724033963,5263849.123542723,5.50508211450511
1647,2.0,1870,3497,7,3,0,0,61,549150.7141681215,5264370.455269094,5.550228353055094
1648,2.0,1460,9052,6,5,0,2,115,559437.416781863,5281671.827780896,6.004321373782642
1649,1.0,1400,3600,6,4,0,0,114,552997.7735029727,5271773.029534748,5.587149498254344
1650,1.75,2020,7902,7,3,0,0,53,550676.2126743642,5262060.565898794,5.389166084364533
1651,3.25,2440,2812,8,3,0,0,10,569842.5411641329,5265170.141928947,5.787460474518415
1652,2.5,4120,14866,8,3,1,4,50,560711.8331881594,5267391.16306034,6.267406418752904
1653,1.0,970,6180,6,3,0,3,41,553330.3495924153,5268286.069324431,5.556905269055448
1654,1.75,2020,8531,7,3,0,0,50,560016.9471438807,5290947.8077736,5.607455023214668
1655,1.0,740,9003,5,3,0,0,66,560566.3793780754,5252340.366866816,5.19728055812562
1656,1.0,1450,3350,7,4,0,0,96,546790.8525026777,5267663.169787968,5.653212513775344
1657,1.75,2040,6000,7,5,0,0,72,546423.5534285414,5266548.802008965,5.698970004336019
1658,2.5,1300,5150,7,4,0,0,95,547881.9294817892,5281354.009715711,5.838849090737256
1659,2.5,2160,6825,8,3,0,0,21,560352.2166660788,5251160.019871375,5.511883360978874
1660,2.25,2770,13500,8,3,0,0,41,557868.570717484,5265795.126317419,5.949390006644912
1661,2.5,2260,5702,8,3,0,0,13,564124.2674289872,5244275.613360225,5.511883360978874
1662,1.0,1450,8820,6,3,0,0,57,555462.3343129981,5257635.947272001,5.439253724017898
1663,1.75,1930,3876,7,5,0,0,91,550756.5048778937,5278777.545119918,5.865103974641128
1664,1.75,1360,16000,7,3,0,0,37,552010.5070738499,5289670.039538704,5.3979400086720375
1665,2.5,2930,9158,9,3,0,0,10,565265.0995644919,5284046.298153169,5.949390006644912
1666,1.75,1330,14560,7,3,0,0,32,564947.8352141024,5278863.0421733,5.676693609624866
1667,1.5,1080,6760,6,3,0,2,92,546065.7607468377,5283228.824960257,5.643452676486188
1668,1.0,920,8400,7,3,0,0,52,553823.5532390844,5247317.682529122,5.313867220369153
1669,1.0,950,4760,6,3,0,0,86,549082.2552760378,5263558.529980421,5.477121254719663
1670,2.0,2140,3600,8,3,0,0,104,546393.607524422,5270316.341761745,5.795880017344075
1671,1.75,1840,10453,8,3,0,2,67,547642.4565947186,5255455.4376859525,5.596597095626461
1672,2.5,1990,6840,7,4,0,0,41,562552.8835709931,5285094.639957145,5.6414741105041
1673,2.25,1750,6120,7,3,0,0,53,553273.2863633618,5282734.6828087,5.781755374652469
1674,2.25,2090,7450,7,3,0,0,37,552233.833835459,5289838.770630417,5.685741738602264
1675,2.5,1420,3542,8,3,0,0,8,549223.658707038,5291290.71721941,5.4623979978989565
1676,1.75,2640,8000,9,4,0,3,55,556697.0550098409,5270185.062443754,6.010723865391773
1677,2.5,2400,6975,9,3,0,0,22,561792.211526298,5264834.964220714,5.7558748556724915
1678,2.5,3250,4500,8,3,0,0,6,564098.3420539184,5260458.309670512,5.715167357848458
1679,1.0,1140,5400,7,5,0,0,107,553049.380213905,5274363.216367719,5.739572344450092
1680,2.75,1670,3330,7,4,0,0,90,548058.3697010474,5278165.56461366,5.685741738602264
1681,4.0,4810,18851,11,3,0,3,8,559042.6987538518,5276188.124331894,6.5056925074122
1682,1.0,1190,9199,7,3,0,0,60,551134.3074342487,5252706.286257927,5.357934847000454
1683,3.0,1420,991,8,3,0,0,10,550550.165723972,5276597.273311323,5.788875115775417
1684,1.75,1340,7250,5,5,0,0,66,550774.3215011137,5250724.829428011,5.431283331807261
1685,3.5,5050,9520,11,3,0,0,8,559418.2862862943,5276191.943719889,6.365487984890899
1686,2.5,2400,6474,8,3,0,2,51,546002.2957007247,5291230.91405782,5.819543935541868
1687,2.75,3260,19542,10,4,0,0,47,557403.143000171,5274849.0673914775,6.27415784926368
1688,3.5,4860,11793,11,3,0,0,17,564930.9476921108,5266880.794028554,6.02816441942447
1689,2.25,1960,8875,7,3,0,0,50,552809.3001089487,5242562.736130062,5.260071387985075
1690,2.0,1300,14350,7,3,0,0,60,563776.27380548,5269257.788649407,5.70070371714502
1691,1.0,730,2400,4,3,0,1,81,551207.6728753106,5244282.382417856,5.336459733848529
1692,1.5,900,5750,7,3,0,2,75,546338.0843878762,5267837.389789753,5.740362689494244
1693,2.25,1560,1705,8,3,0,0,9,547102.9579497753,5266276.380926941,5.540329474790874
1694,2.5,2390,8775,7,4,0,0,35,562552.7991755091,5257051.593823032,5.553883026643875
1695,1.0,1090,7400,7,4,0,0,53,561243.9076119644,5237965.302739953,5.292256071356476
1696,2.5,2260,13755,9,4,0,0,40,563335.5766536607,5247368.025946896,5.544068044350276
1697,2.5,2000,4700,7,4,0,0,71,547425.8288046409,5282061.609772368,5.724275869600789
1698,1.0,1460,8227,6,3,0,0,67,552442.8147434706,5283293.9867905285,5.672097857935717
1699,1.0,960,5264,7,3,0,0,62,552463.2709024401,5281026.749870243,5.608526033577194
1700,1.0,1510,4178,8,3,0,0,113,549907.2232457439,5281493.300959789,5.902546779313991
1701,2.5,2220,6049,8,4,0,0,25,561726.3701566812,5249629.383725825,5.511883360978874
1702,2.5,1910,7201,7,3,0,0,28,551621.0086372313,5248820.568465254,5.531478917042255
1703,4.5,3300,7561,8,3,0,0,35,567250.2431974261,5281067.791909659,5.707570176097937
1704,1.0,1170,6543,7,3,0,0,102,546285.1305703181,5265025.03935081,5.456366033129043
1705,2.5,1990,12793,8,3,0,0,22,558032.1496354421,5287104.000009534,5.653212513775344
1706,1.5,1850,7547,7,4,0,0,55,552168.4265800846,5246669.251145746,5.389166084364533
1707,1.0,960,4920,6,3,0,0,73,547872.0451433354,5282554.312682061,5.447158031342219
1708,2.0,1620,8400,7,3,0,0,47,565476.5467291981,5278591.086383683,5.697229342759718
1709,4.5,3850,13551,10,3,0,2,17,567488.9151397165,5266920.901318467,5.997823080745725
1710,1.5,1430,12199,7,3,0,0,67,550234.103216217,5287086.850455563,5.544068044350276
1711,1.5,1330,6768,7,4,0,0,63,551057.4699105069,5287249.642484349,5.541579243946581
1712,1.75,1390,9585,7,4,0,0,42,548718.9053520006,5288941.222035848,5.5730457495590535
1713,3.5,4010,10880,11,4,0,3,25,559231.0907289488,5265019.631543965,6.142076461073285
1714,1.5,1600,6180,6,3,0,0,69,553779.3077680578,5268545.8231061725,5.628388930050312
1715,1.5,1370,4790,7,4,0,0,33,562691.9705177067,5286107.625105845,5.550228353055094
1716,1.0,1070,5750,6,3,0,0,92,546712.6925738668,5268029.3188622305,5.60292771285919
1717,2.5,2410,7069,9,3,0,0,22,557460.1531034439,5284286.204663139,5.802773725291976
1718,1.75,1880,3720,7,4,0,0,91,548369.8121099292,5276834.391659707,5.9344984512435675
1719,1.75,1940,6654,7,4,0,0,62,548306.7072798648,5257183.578542446,5.5910646070264995
1720,1.75,1940,6909,7,4,0,0,74,548607.3255599611,5284360.998944422,5.626340367375042
1721,1.75,1580,11455,7,4,0,0,41,564271.9129263009,5258370.627445809,5.498310553789601
1722,2.5,2490,4751,7,3,0,0,14,561176.0425186296,5258971.012332644,5.556302500767287
1723,2.25,2510,11585,8,4,0,0,46,558238.9561563823,5266387.88586839,5.902546779313991
1724,1.0,1400,8684,7,3,0,0,58,549416.1178375775,5259682.4323490765,5.267171728403014
1725,1.0,1050,4800,7,4,0,0,46,546080.5396342119,5262333.763352054,5.511883360978874
1726,3.25,1460,1367,8,3,0,0,7,550017.0348649579,5277448.497821055,5.779596491257824
1727,1.0,1710,10190,6,3,0,0,66,550378.845511056,5261613.422254827,5.531478917042255
1728,2.0,1570,11200,7,3,0,0,56,558681.5297663105,5289622.547885085,5.534026106056135
1729,1.0,1520,4700,7,4,0,0,37,561817.9948529142,5240905.487658932,5.3222192947339195
1730,1.0,1210,3328,7,4,0,0,91,547816.8382079657,5280141.977597214,5.723455672035186
1731,1.5,2510,3600,8,4,0,0,108,551622.6963356195,5274239.257885521,5.829303772831025
1732,2.75,1680,11180,7,4,0,0,49,565553.7618859909,5278402.997014154,5.795880017344075
1733,3.25,3820,8114,10,3,0,0,10,560605.9049023857,5270346.612897824,6.209515014542631
1734,1.0,1200,10703,7,2,0,0,97,554204.022480465,5263303.669863669,5.301029995663981
1735,2.5,1520,3425,7,3,0,0,29,562971.3539956777,5281086.5776504325,5.60422605308447
1736,1.5,1170,6240,6,4,0,0,55,557786.1746731461,5266516.766539986,5.720159303405957
1737,1.0,760,3001,6,3,0,0,102,551804.6634447088,5270673.080030243,5.477121254719663
1738,1.5,2240,3750,7,3,0,0,63,549853.6013699058,5278992.034050664,5.783903579272735
1739,2.25,2040,7600,8,4,0,0,37,547989.9780543419,5240576.53146301,5.434568904034199
1740,1.0,1050,6874,6,3,0,0,61,548334.8833879352,5290049.4913856,5.3979400086720375
1741,1.0,1120,4590,7,3,0,0,91,553781.1503762098,5268345.777113869,5.653212513775344
1742,1.0,1250,5208,7,3,0,0,64,559035.6487389617,5239498.770376924,5.176091259055681
1743,3.0,2460,9606,8,3,0,0,3,551449.8095435878,5259722.17910804,5.447158031342219
1744,1.0,1060,5754,6,4,0,0,98,547123.0538186088,5282381.472700913,5.5969817431335205
1745,1.0,1050,5500,6,3,0,0,95,546658.5920049234,5265383.667461481,5.638489256954637
1746,1.75,2040,9322,8,3,0,0,38,552607.2261141159,5289986.640033645,5.732393759822968
1747,3.25,1540,704,9,3,0,0,4,552000.1905419315,5274042.550011462,5.870403905279027
1748,1.75,2350,12720,7,4,0,0,51,562299.1001662875,5245434.138621891,5.389166084364533
1749,2.25,1920,7300,7,3,0,0,54,565538.5364513498,5273078.664682463,5.6674529528899535
1750,2.25,1322,1796,8,3,0,0,10,552771.8498524828,5271815.439617781,5.544068044350276
1751,2.0,1330,8748,7,3,0,0,29,553108.4982398481,5234507.738057479,5.312811826212088
1752,1.75,1280,3880,7,5,0,0,99,545702.6031292421,5281703.255044413,5.7160033436347994
1753,1.0,960,5150,6,5,0,0,64,547278.6974381026,5263154.668831148,5.427323786357247
1754,1.0,1790,3876,7,5,0,0,111,553546.6271635505,5269310.5926154535,5.544068044350276
1755,2.0,1950,8698,8,3,0,0,16,563923.4072724171,5248852.631439152,5.557507201905658
1756,1.75,1640,3090,7,4,0,0,90,551113.7564572473,5280848.011216379,5.712649701627211
1757,2.75,1910,7210,7,4,0,0,35,562740.4418692058,5246539.167524813,5.301029995663981
1758,2.25,1950,5950,8,3,0,0,68,549049.6227516035,5276384.379030269,5.951823035315912
1759,2.5,2870,5163,9,3,0,0,1,548623.4103381562,5282438.287458111,5.944482672150168
1760,1.75,1670,5375,7,3,0,0,63,545291.6747536218,5276642.919967506,5.8444771757456815
1761,1.5,1350,6000,7,3,0,2,65,545841.8481818247,5263965.687105583,5.720159303405957
1762,2.5,1940,4517,8,3,0,0,5,555439.0588481649,5291669.164399375,5.628388930050312
1763,1.0,750,4000,6,3,0,0,97,545919.9147033131,5263610.642319285,5.3979400086720375
1764,1.0,1100,4160,7,3,0,0,96,548677.5822056714,5275958.903236426,5.795880017344075
1765,3.25,3310,8897,9,3,0,0,24,552197.12519881,5234899.70926021,5.633367445117007
1766,1.75,2400,7700,7,4,0,0,88,550105.9158000271,5284562.681947647,5.589949601325708
1767,1.0,1140,7208,7,3,0,0,45,561997.2348997623,5287956.4082671935,5.6127838567197355
1768,1.5,1360,1898,7,3,0,0,37,561252.104399793,5237176.271714116,5.301029995663981
1769,2.0,2110,5800,7,4,0,0,88,549401.1374510602,5279221.583396485,5.860338006570994
1770,1.75,1510,5200,7,4,0,0,93,547654.4119780558,5281641.121794672,5.795184589682424
1771,2.75,2420,11201,8,3,0,1,67,555306.9742874026,5266092.644587514,5.852784868680548
1772,1.75,1940,13370,8,4,0,0,41,547683.5409797012,5241085.28372129,5.401400540781544
1773,4.25,6980,15682,12,4,0,4,16,557855.1425459791,5267150.9879167285,6.491361693834273
1774,1.0,1460,5825,5,5,0,0,73,560933.250393442,5260580.112368553,5.414889821769599
1775,1.75,1930,13350,8,3,0,0,48,547976.5758217814,5242221.287289613,5.469822015978163
1776,1.5,1590,4500,7,4,0,0,69,545718.185753513,5270144.294857951,5.690196080028514
1777,2.0,1830,10416,7,3,0,0,57,549642.9533904367,5259584.322356009,5.389166084364533
1778,1.0,1690,13184,7,4,0,0,56,549503.3765869568,5258271.6522153355,5.414973347970818
1779,2.0,1750,9000,5,4,0,0,79,548721.7987326301,5288596.687055822,5.511883360978874
1780,1.5,960,7200,7,3,0,0,105,544834.6799361935,5277461.856663626,5.720159303405957
1781,2.25,2210,9371,8,4,0,0,47,554441.5584811337,5245800.72331586,5.484299839346786
1782,2.25,1470,1101,8,3,0,0,10,552466.9803701133,5280615.536185714,5.707570176097937
1783,2.0,2520,5980,8,3,0,0,58,546400.5875315432,5269438.358544898,5.812913356642856
1784,2.5,2542,6120,8,3,0,0,1,561299.2294763068,5247168.603999303,5.55624217790006
1785,2.5,2060,8893,8,3,0,0,28,562813.043241595,5267902.4382571215,5.785329835010767
1786,2.5,2600,4506,8,3,0,0,12,558331.3855248012,5287173.689959474,5.711807229041191
1787,2.5,1650,6675,8,3,0,0,25,547485.1286160217,5237571.687500706,5.390935107103379
1788,2.0,1030,7260,6,3,0,0,68,549169.0245443424,5262192.19157162,5.414973347970818
1789,2.25,1580,11580,8,4,0,0,36,563578.8379452688,5266665.853096844,5.779596491257824
1790,1.75,1770,9375,7,4,0,0,47,566631.9654083735,5282616.818803858,5.705007959333336
1791,1.0,710,1173,7,4,0,0,72,550399.5582473301,5276640.42658617,5.60422605308447
1792,1.75,1500,13430,7,3,0,0,38,568805.0231374607,5289222.494696466,5.583198773968623
1793,1.0,1010,7520,6,4,0,0,40,556353.0776599176,5235426.956584709,5.2636360685881085
1794,1.75,1740,7682,8,3,0,0,37,565892.3123829301,5254998.608848648,5.54282542695918
1795,2.5,2710,14989,8,3,0,0,56,559563.1789601455,5276715.826167364,6.075911761482778
1796,1.75,1710,10800,7,4,0,0,57,556902.7073927177,5287581.880275859,5.565847818673518
1797,1.75,2500,6840,8,3,0,0,58,550996.5518259348,5285648.5696400795,5.628388930050312
1798,1.75,2440,8100,9,4,0,0,55,547923.697992897,5285388.988632844,5.7596678446896306
1799,1.0,1260,7660,6,3,0,0,68,548723.012043017,5288452.204699787,5.447158031342219
1800,6.0,5490,19897,12,3,0,0,10,557411.9011736803,5273959.966803108,6.560504415195057
1801,2.0,1670,3000,7,5,0,0,104,551353.9344040469,5279149.571975977,5.832508912706237
1802,1.0,1430,15246,7,4,0,0,54,559300.0992707537,5250749.176656417,5.371067862271736
1803,3.0,2510,4125,8,5,0,3,90,553374.0493272952,5271732.00205735,5.944975908412048
1804,2.25,1780,8050,7,4,0,0,36,565576.2025519554,5283071.654631011,5.694605198933568
1805,3.5,3180,12528,9,4,0,1,36,546586.4833826348,5283788.708870416,6.0
1806,2.75,2400,19923,7,5,0,0,62,564637.3349732134,5245703.892910828,5.5938396610812715
1807,1.0,1060,9954,7,4,0,0,55,553669.5316363258,5247649.701096607,5.332438459915605
1808,2.75,3210,6825,7,5,0,0,40,562306.881543423,5287048.274528663,5.763427993562937
1809,2.5,3210,8630,10,4,0,0,25,560853.7656495259,5282597.916462956,5.939519252618618
1810,3.5,3940,11632,10,3,0,0,1,549463.655124788,5254047.898638564,5.933145994711579
1811,1.75,1550,10050,7,5,0,0,58,565880.7735409266,5276050.267073503,5.729974285699556
1812,2.0,1700,4250,6,3,0,0,71,546181.88990113,5278050.343504042,5.6127838567197355
1813,2.5,1770,3451,7,3,0,0,11,560553.9909775015,5253540.61177693,5.264227347756233
1814,2.5,2200,7278,8,3,0,0,25,565418.5051417676,5256916.16368132,5.5439439424829065
1815,1.75,1540,6909,7,4,0,0,60,551498.9296354492,5288198.307438737,5.537819095073274
1816,1.75,2300,16474,7,3,0,0,31,564148.0143805896,5290080.584782743,5.68304703823885
1817,1.5,1260,9570,7,3,0,0,74,552143.2127559418,5283235.716809662,5.617943434828973
1818,2.0,2250,8000,9,4,0,2,60,546659.8058235577,5284000.475928433,5.99947853367931
1819,2.75,2960,5040,9,3,0,3,63,544522.2002897045,5269201.441425306,5.933234128714808
1820,1.75,1490,10757,7,3,0,0,49,557823.4886174494,5285468.003482776,5.6674529528899535
1821,2.5,2810,11902,9,4,0,0,22,564506.256140942,5264453.032609675,5.8736111969964675
1822,2.75,2950,5803,9,3,0,0,8,557654.9487139506,5287333.657667395,5.778151250383644
1823,1.5,1270,5112,7,3,0,0,65,553443.5734791812,5280535.509036444,5.6674529528899535
1824,2.25,2020,12500,8,2,0,0,49,562085.8301917823,5265538.310220964,5.574031267727719
1825,1.0,880,2400,6,3,0,0,97,554535.4067001672,5268130.480534825,5.575187844927661
1826,2.5,1680,934,8,3,0,0,7,546088.8890451695,5270814.075836717,5.746634198937579
1827,1.0,680,6600,5,3,0,0,99,545654.064919142,5278324.043426904,5.707570176097937
1828,2.75,3360,9200,9,3,0,0,1,561957.5660289667,5291668.486098293,5.868359320705613
1829,1.0,1350,4000,8,3,0,0,85,546076.5953627189,5281861.811380607,5.756636108245848
1830,3.25,4040,18916,9,4,0,0,61,557262.7008624625,5273847.3508755695,6.35624581850903
1831,2.5,1530,2978,7,3,0,0,18,545784.2104333695,5280870.302110655,5.802773725291976
1832,1.75,1930,14389,7,3,0,0,52,551171.4220894559,5291329.813631833,5.585460729508501
1833,1.0,960,8291,6,3,0,0,65,550158.075936716,5261011.349642599,5.200850498091078
1834,3.75,2310,5000,8,3,0,0,31,546836.3342843077,5280711.96055309,5.8616299809715215
1835,3.5,2800,7350,7,3,0,0,20,549304.6256419999,5263971.633026921,5.57966929355472
1836,1.0,1150,6000,6,3,0,0,108,553936.0003523143,5267869.277308815,5.352182518111363
1837,3.5,3100,7600,10,3,0,0,10,559245.165539207,5248714.676157451,5.708420900134713
1838,2.5,2480,6031,8,3,0,0,14,552671.1588872881,5291198.751872503,5.676693609624866
1839,2.0,2040,6880,7,4,0,0,61,548636.4043241672,5289840.8305131355,5.638489256954637
1840,2.25,2150,9900,8,3,0,0,38,563890.8061889976,5279384.86916806,5.66086547800387
1841,2.0,1090,8400,6,4,0,0,54,551068.0269054226,5260307.898428047,5.371067862271736
1842,1.0,1760,4264,8,3,0,0,113,551692.810216375,5274806.726578334,5.892372907398436
1843,2.5,3320,7429,9,3,0,0,1,558124.7026037852,5285348.744734626,5.903062842738558
1844,2.75,1670,1350,9,3,0,0,1,544520.8440136985,5269379.2607248165,5.770815205465428
1845,1.0,800,3090,6,4,0,0,90,554397.9020672725,5266739.871574102,5.53141504551013
1846,2.75,3910,7080,9,5,0,0,66,553412.957209368,5275689.188282811,6.168792020314182
1847,2.0,1870,5909,7,3,0,0,29,561686.7133937281,5246216.811381783,5.413299764081252
1848,0.75,1030,12700,5,4,0,0,71,557661.9068348313,5248532.208129704,5.361633413910057
1849,1.75,1770,8240,7,4,0,0,37,547016.6435589276,5239423.949861018,5.447158031342219
1850,2.0,1410,7998,7,4,0,0,75,554454.7945845262,5260627.401302666,5.342422680822207
1851,2.5,2290,11173,8,4,0,0,27,563043.8104514587,5253444.579976165,5.639984248041588
1852,1.0,1810,7200,7,4,0,0,61,548646.46966532,5288640.514194603,5.6344772701607315
1853,2.5,1660,5550,7,3,0,0,13,552542.3340379391,5247072.69172559,5.431363764158987
1854,2.0,1290,7372,7,5,0,0,25,569086.9645781382,5246221.304142973,5.4031205211758175
1855,2.5,2400,7745,9,3,0,0,14,562078.6438818817,5280332.2671810845,5.8750612633917
1856,2.25,1500,1290,8,3,0,0,9,546911.0336747942,5280757.021050882,5.690196080028514
1857,1.75,1260,7200,7,3,0,0,44,561649.6626148658,5285385.092709045,5.546542663478131
1858,2.25,1430,1210,8,3,0,0,10,552467.2811280983,5280582.194547124,5.718086294783092
1859,2.25,1570,7475,7,4,0,0,32,561945.6282331249,5285766.15868055,5.628388930050312
1860,2.5,1240,1546,7,3,0,0,8,552806.2301855873,5268014.556099928,5.518513939877887
1861,1.5,1710,5120,7,4,0,0,95,552163.4519977001,5280979.593793845,5.873320601815399
1862,1.75,1460,10000,8,4,0,0,48,560808.811106746,5243484.632003541,5.414973347970818
1863,1.0,2240,7200,7,4,0,0,75,554837.5426667018,5267999.934459809,5.638489256954637
1864,1.75,2180,4431,8,3,0,0,103,552432.7519261916,5276080.412500225,5.795880017344075
1865,1.0,1000,4000,6,4,0,0,100,553720.2418548332,5266789.173597582,5.361727836017593
1866,2.5,2250,7945,7,4,0,0,38,558410.4988586177,5286763.227031309,5.650258941613691
1867,1.75,1430,10574,7,3,0,0,34,558595.9161094337,5290677.62235107,5.574031267727719
1868,2.0,2060,5000,7,3,0,0,66,546592.364104478,5283055.188481496,5.78710609303657
1869,2.5,2420,9000,9,4,0,0,28,564121.914612233,5278853.883498167,5.876730375138652
1870,2.5,2180,15693,8,4,0,0,36,569016.5963488402,5271362.592049299,5.7363965022766426
1871,1.5,1170,1456,8,3,0,0,8,547252.457387747,5266399.846207324,5.371067862271736
1872,2.75,2360,15100,8,3,0,0,1,547813.3177683832,5262225.411719841,5.7283537820212285
