,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
1018,3.5,1930,5400,7,3,0,2,95,544452.7481521844,5268445.136814397,5.838849090737256
1019,2.5,2760,6850,9,3,0,0,16,561339.9270260476,5264896.889434762,5.779957051246906
1020,1.0,1040,8910,6,3,0,0,72,551210.6951558059,5261220.524961153,5.278753600952829
1021,2.0,1970,6480,7,5,0,0,95,551765.2326842974,5266638.148611005,5.626340367375042
1022,1.0,910,8658,7,3,0,0,60,552235.0350147622,5289705.402171339,5.48572142648158
1023,1.0,900,5160,6,3,0,0,63,548478.7313019186,5263709.096570003,5.3404441148401185
1024,1.5,1460,15000,7,3,0,0,49,555092.6264668803,5240783.167074964,5.365487984890899
1025,1.75,2010,8065,7,4,0,0,31,560194.4987881616,5251825.272018735,5.47567118832443
1026,2.5,2220,4000,9,3,0,0,15,554084.9396063747,5276139.97847346,6.153814864344529
1027,2.5,4090,16972,11,3,0,2,8,547243.5647843477,5286016.955071861,6.225309281725863
1028,2.25,1300,907,8,3,0,0,9,550553.7349243144,5276186.062241119,5.7501225267834
1029,2.5,1770,6033,7,4,0,0,28,566506.4873138242,5247369.705946178,5.472024697700282
1030,2.5,3050,6000,8,3,0,3,31,545779.8992231794,5290929.054607661,5.854306041801081
1031,2.5,2880,9000,8,5,0,0,49,561778.5823424198,5266124.140622746,5.748188027006201
1032,2.25,1750,12408,7,5,0,0,53,552467.6021334549,5288851.651170587,5.659107679199813
1033,2.75,3860,12786,10,4,0,0,31,564633.8066543206,5266532.935040508,5.955687750313506
1034,3.5,3130,5000,10,3,0,0,1,544906.0094922176,5268192.975343596,6.004321373782642
1035,1.75,2880,18296,8,3,0,0,57,554162.4695673194,5259657.729761202,5.45484486000851
1036,3.0,4190,8805,9,5,0,2,87,553803.2466833653,5274103.37423845,6.405858399317637
1037,1.75,1260,11775,6,5,0,0,73,552970.0777103967,5266537.80323579,5.547774705387822
1038,3.5,5490,14300,12,3,0,4,19,566662.6927215271,5266789.148853465,6.251638220448212
1039,3.0,1290,1112,7,3,0,0,7,552790.358883086,5286331.492669871,5.484299839346786
1040,2.5,2070,9900,8,3,0,0,36,547552.762237075,5238561.36808438,5.435366506612661
1041,1.5,2480,6383,7,3,0,0,69,547016.609508924,5276978.912671122,5.812913356642856
1042,1.75,1520,9600,7,4,0,0,48,564124.3808140927,5258080.025931297,5.278753600952829
1043,4.25,5040,16048,10,3,0,3,65,555551.4318970491,5279910.595518743,6.403463701345317
1044,2.25,2940,6500,9,3,0,0,1,546049.5407093044,5266267.9834118765,5.946943270697825
1045,2.5,3040,6425,8,3,0,0,7,566275.4079441022,5280978.794003702,5.889861721258188
1046,2.5,2030,9825,8,3,0,0,30,552529.5896986298,5281994.336291845,5.776701183988411
1047,1.75,2190,9752,8,3,0,0,51,557083.5600287095,5284438.1022627745,5.653212513775344
1048,2.5,2610,7567,9,3,0,0,18,564790.8616544747,5279472.627954922,5.892094602690481
1049,1.0,1060,9663,7,3,0,0,48,558043.5934262474,5285959.2617779225,5.513550520346337
1050,1.0,600,6120,5,3,0,0,72,551438.968122983,5260955.781299593,5.1303337684950066
1051,3.5,4030,4200,9,3,0,0,23,546117.8881989444,5276649.404199746,5.977723605288848
1052,1.0,860,11725,6,4,0,0,72,561444.7264479542,5262085.949845279,5.3222192947339195
1053,1.0,1260,4080,7,4,0,0,87,548477.230923334,5281970.2495202245,5.752048447819439
1054,2.0,1700,7314,7,3,0,0,59,552294.0005743507,5266409.452754918,5.528273777167044
1055,2.25,1540,5338,7,5,0,0,61,552224.4296582321,5282547.327418343,5.731588765186738
1056,1.0,1140,5720,7,3,0,0,68,552686.2189183974,5281273.290980851,5.658011396657113
1057,1.0,1180,13500,7,3,0,0,65,551902.147968618,5285023.0463842815,5.713490543093942
1058,1.0,1150,6835,7,3,0,1,93,554693.758121673,5267287.250035956,5.628388930050312
1059,1.5,1060,9711,7,3,0,0,52,551678.1877450704,5250899.428860333,5.465159697646179
1060,1.0,1350,7553,6,3,0,0,101,554641.593461693,5264819.32186102,5.447158031342219
1061,2.25,1650,7800,7,3,0,0,46,560203.0092729186,5287459.564499815,5.585460729508501
1062,2.75,1890,2614,9,4,0,0,36,566587.7066971269,5273357.316552475,5.664641975556125
1063,1.5,1690,9391,7,3,0,0,55,550300.794476643,5288043.3043304235,5.623249290397901
1064,2.0,2080,7020,7,4,0,0,64,553667.9356251044,5280626.493416974,5.744292983122676
1065,2.25,1590,926,8,3,0,0,1,546131.8032125536,5265379.485560834,5.690151762003892
1066,3.5,3190,4247,8,3,0,0,2,567296.8598287449,5283524.82264065,5.892094602690481
1067,2.25,1790,2240,8,4,0,0,40,567158.0708645061,5276042.623294364,5.6355842663112306
1068,2.5,2240,14667,9,4,0,0,26,563154.64875796,5264138.174018798,5.752048447819439
1069,2.25,2560,8927,7,3,0,0,39,555069.9610018473,5243205.846189997,5.481442628502305
1070,1.75,1490,8000,7,4,0,0,37,561969.1382753135,5240907.076014958,5.307496037913213
1071,1.5,830,1034,8,3,0,0,6,552626.5165927974,5271258.395101876,5.537819095073274
1072,2.5,2030,4997,8,3,0,0,11,561580.3439526344,5249161.040380611,5.4926905611495425
1073,2.5,2440,7093,7,3,0,0,16,560083.8705191122,5247889.6088460665,5.491361693834273
1074,1.0,1240,3600,7,3,0,0,113,552770.8442944003,5271926.576900288,5.5910646070264995
1075,1.5,2100,4560,8,4,0,0,103,549865.6918881935,5277580.575431266,6.0
1076,2.5,1280,1566,7,3,0,0,10,560703.5445084256,5253664.417820562,5.313867220369153
1077,1.5,1430,5200,7,4,0,0,38,568409.2353816885,5246057.773629627,5.290034611362518
1078,2.5,1230,922,8,3,0,0,6,546259.1016805344,5277784.207312949,5.602005701124516
1079,1.75,1180,900,10,3,0,0,1,550401.1933132174,5276451.49171742,5.822788990355016
1080,2.5,2044,5610,9,4,0,0,19,559369.858300681,5280937.545752818,6.0
1081,2.5,2160,5455,7,3,0,0,12,561554.3754414532,5258819.370867863,5.531478917042255
1082,2.75,2360,4924,8,3,0,0,7,557314.5171045954,5291431.757882293,5.720159303405957
1083,2.5,2270,10700,8,4,0,0,52,555776.1244657808,5287782.1292808885,5.7216045442801375
1084,2.75,2950,15540,8,4,0,0,41,564005.5353935274,5248242.222010302,5.60422605308447
1085,2.25,2550,4089,9,3,0,0,32,552817.2093032158,5275105.791872628,5.921166050637739
1086,1.5,1580,5000,8,3,0,0,76,546077.9165109377,5281695.102606623,5.633468455579586
1087,3.5,3480,12821,10,3,0,2,11,559385.2188889388,5234812.074468228,5.681241237375588
1088,2.5,2130,4028,8,3,0,0,1,547964.7304106767,5262126.622280986,5.593286067020458
1089,1.0,1320,5500,7,3,0,0,60,545277.8822558799,5268740.450629868,5.623249290397901
1090,1.75,1150,6423,5,3,0,0,88,552746.5463535086,5282896.601456434,5.45484486000851
1091,2.5,1120,1100,8,3,0,0,7,551856.920852222,5273252.134033604,5.628388930050312
1092,2.5,1390,1302,7,3,0,0,28,550719.079206208,5239621.366233773,5.283188116453424
1093,2.0,1463,868,7,3,0,0,12,551258.6774506258,5281438.368731107,5.5910646070264995
1094,2.75,2600,10874,9,3,0,0,21,564462.0592060883,5247913.77387906,5.628388930050312
1095,2.75,4400,18500,9,5,0,3,52,555249.8704497049,5287932.705312128,6.049218022670182
1096,2.5,1370,3438,7,3,0,0,28,554039.9970838247,5256600.128830369,5.278753600952829
1097,2.0,1840,6000,7,5,0,0,69,559515.7623249304,5281350.293119244,5.8909795969896885
1098,2.5,2090,6294,9,3,0,0,11,567917.3047961523,5281798.041958244,5.752816431188271
1099,1.0,1080,4000,7,3,0,0,75,546000.0574115043,5282050.153816263,5.537819095073274
1100,2.25,3480,9200,8,3,0,0,36,563719.3775299517,5267578.808822455,5.9344984512435675
1101,3.5,4660,17398,11,3,0,2,12,566824.4833877744,5265801.758804284,6.107209969647869
1102,1.5,2550,6300,7,4,0,0,56,562357.6758730368,5261217.541360837,5.434568904034199
1103,2.0,1390,8245,7,2,0,0,31,556431.9077344849,5235094.2869612165,5.311541958401195
1104,1.0,1850,5775,6,3,0,0,87,552975.6195009365,5265926.553558313,5.518513939877887
1105,2.75,2300,8000,7,3,0,0,50,552436.6007622977,5241992.5852134535,5.623249290397901
1106,2.5,1380,1329,8,3,0,0,7,547275.6572523277,5282071.50133511,5.65991620006985
1107,1.75,2330,8800,7,4,0,2,54,566657.015521071,5273869.406168033,5.7596678446896306
1108,1.75,2250,4750,7,4,0,0,91,553145.5639892851,5280288.252864396,5.80468451490694
1109,1.5,1340,7725,8,4,0,0,48,562237.9973035053,5265384.320891088,5.583198773968623
1110,1.75,1130,7500,7,4,0,0,107,551338.8758728738,5263777.96624047,5.498930531742002
1111,2.5,1730,1803,7,3,0,0,10,550116.8017756799,5257032.0665815165,5.271841606536499
1112,2.5,2420,6847,9,3,0,0,6,548286.854303831,5286814.685393274,5.812879948090056
1113,1.0,960,5424,6,3,0,0,99,551018.5075800688,5283147.931017571,5.559308010907013
1114,1.0,1310,15022,7,3,0,0,81,550308.5091347817,5261034.869603187,5.371067862271736
1115,2.0,1520,7456,7,3,0,0,66,549504.7854310168,5258104.949694267,5.222716471147583
1116,1.5,1660,15600,7,3,0,0,34,554548.983354473,5234187.456387332,5.342422680822207
1117,2.5,1310,1254,7,3,0,0,8,546338.1725730166,5267826.276113374,5.5910646070264995
1118,1.0,830,3200,7,3,0,0,91,548958.8997423302,5278239.7570529,5.720159303405957
1119,2.5,1810,1585,7,3,0,0,1,546820.5805428876,5282668.00953943,5.7633905527696125
1120,3.0,3530,8345,10,3,0,0,9,557433.3271928953,5286998.008505658,5.778151250383644
1121,2.25,1170,1249,8,3,0,0,1,546466.2822686832,5280053.230863012,5.715961582542223
1122,2.0,1790,6800,7,4,0,0,51,549566.1513667833,5286280.842425889,5.674401812845281
1123,2.0,1690,7728,7,4,0,0,48,551493.6280227487,5246129.822853078,5.315970345456917
1124,2.5,2530,8820,8,3,0,0,18,559964.911972454,5252145.243156886,5.632457292184724
1125,3.5,3620,8072,10,3,0,0,16,565667.7074041473,5268278.406778903,6.065952980313869
1126,3.5,3020,12750,10,3,0,0,25,561277.5074375039,5277989.610457673,5.927267680810882
1127,1.0,962,1992,7,3,0,0,3,551552.1720327695,5282196.768153309,5.5910646070264995
1128,2.5,2790,16173,10,3,0,0,27,549664.4199893193,5239190.051192083,5.648360010980932
1129,2.5,2290,6328,8,3,0,0,14,546534.5181042494,5262059.499952519,5.740362689494244
1130,2.5,2200,4692,8,3,0,0,10,562256.4022334868,5291749.495374903,5.681241237375588
1131,1.75,1930,8040,8,4,0,0,49,547163.9965394645,5239903.025147273,5.338456493604605
1132,1.0,980,7200,7,4,0,0,65,545502.3927091019,5268886.682956629,5.633468455579586
1133,2.25,998,904,7,3,0,0,8,547493.5136424064,5282962.450495731,5.510545010206612
1134,1.75,1710,6400,7,4,0,0,39,547094.8972767881,5239091.158095973,5.414973347970818
1135,1.0,1140,6250,6,3,0,0,57,547032.0969109221,5265731.206300003,5.5910646070264995
1136,1.75,2500,7000,7,3,0,0,68,546112.2551899344,5277360.689679384,5.76715586608218
1137,2.5,3274,4950,9,3,0,0,1,560902.5685129317,5234405.198422859,5.680181352315623
1138,2.5,2600,8921,8,3,0,0,24,561975.2579496297,5254644.689161175,5.593286067020458
1139,2.25,1960,2345,7,3,0,0,12,553580.3637363478,5265631.974431437,5.491361693834273
1140,1.5,1200,4800,7,4,0,0,53,564936.526874248,5273138.619091509,5.6020599913279625
1141,2.0,1910,10200,7,4,0,0,52,565320.8295266969,5258915.743460391,5.525044807036846
1142,3.25,3160,5000,9,5,0,0,50,554511.3951861076,5278733.70074522,6.096910013008056
1143,2.5,2150,8361,8,3,0,0,24,565644.2310150579,5256952.032392488,5.569373909615046
1144,2.0,1769,9300,7,4,0,0,60,549611.6380534605,5254382.575329015,5.694605198933568
1145,1.75,1400,9900,7,3,0,0,64,559428.7160652021,5275169.476646641,5.929418925714293
1146,2.5,2490,8290,9,3,0,0,16,562635.3330477984,5242225.626543838,5.5910646070264995
1147,2.0,1040,4750,6,2,0,0,65,554797.5373596196,5264242.823908971,5.204119982655925
1148,1.5,1100,1751,8,3,0,0,8,552175.3347362881,5271265.456903744,5.574031267727719
1149,2.5,1980,6660,7,4,0,0,41,562478.3588031179,5285049.376996617,5.665580991017953
1150,1.0,1100,17334,7,3,0,0,37,555186.8291669042,5238794.617259922,5.143014800254095
1151,2.5,2280,3710,8,3,0,0,25,563055.2096867177,5287189.738447544,5.676693609624866
1152,1.75,2160,7700,8,2,0,0,38,562350.0541544604,5283025.034587952,5.632457292184724
1153,1.0,960,4000,6,3,0,0,97,555146.5127779264,5267147.016950286,5.4623979978989565
1154,3.5,2514,1559,8,3,0,0,8,559341.1487560043,5283749.359167586,5.7596678446896306
1155,1.0,1440,5623,6,4,0,0,93,551097.1495211886,5282737.37493374,5.623249290397901
1156,2.0,1370,5756,8,3,0,0,29,559630.2767308453,5284819.367703489,5.57978359661681
1157,2.25,2160,8811,8,3,0,0,37,546104.0936997745,5240116.912889421,5.414973347970818
1158,1.75,1320,5750,7,5,0,0,97,545791.8972578403,5270333.8176720515,5.819543935541868
1159,1.0,1110,3200,7,3,0,0,90,548228.1537708298,5275799.560792501,5.8228216453031045
1160,4.25,5550,12968,11,3,0,0,10,565108.1633914866,5264481.934907388,6.176091259055681
1161,1.5,1380,4290,7,3,0,0,60,546614.8120375678,5280254.481976665,5.720159303405957
1162,2.0,2020,7071,7,3,0,0,36,553137.9385085233,5264627.627113389,5.525044807036846
1163,2.0,1060,1184,7,3,0,0,9,546278.7057461538,5265836.3347047055,5.539076098792776
1164,2.0,1810,4064,7,3,0,0,90,549606.0824990565,5281601.871256698,5.740362689494244
1165,1.75,1610,7200,7,3,0,0,39,564349.7366730145,5271820.536631698,5.709693869727792
1166,2.0,2930,14057,8,4,0,2,35,540518.0798962074,5250033.8291772,5.7363965022766426
1167,2.5,1830,12750,7,3,0,0,24,550610.2370444173,5260981.8992252145,5.477121254719663
1168,1.0,670,7312,5,3,0,0,73,553629.2633683393,5284816.438397429,5.541579243946581
1169,1.5,1570,3600,7,4,0,2,109,547849.9901326854,5276107.6499297125,5.893206753059848
1170,1.5,1090,8160,7,3,0,0,48,562186.353576891,5256069.601056711,5.426511261364575
1171,2.0,1750,8116,5,4,0,0,72,561670.1562571619,5262132.780833383,5.392696953259666
1172,2.5,2340,5600,7,3,0,0,94,546759.1694787751,5262216.891156308,5.7283537820212285
1173,3.5,2320,3174,9,3,0,0,18,561909.2264559804,5282142.225959443,5.724275869600789
1174,1.5,1700,8067,7,3,0,0,59,550680.8533896914,5287446.409053261,5.498310553789601
1175,2.5,3760,12978,9,3,0,0,48,546443.7296680006,5282876.164465006,5.923399466158717
1176,1.5,1620,6630,8,3,0,0,61,545470.7740611056,5282557.262079019,5.7923916894982534
1177,2.75,2190,2867,7,5,0,0,86,551931.6366444319,5281722.2094716085,5.804139432335351
1178,1.75,1650,12349,7,3,0,0,58,554134.4507450169,5254533.723815151,5.414137362184476
1179,1.75,1860,9750,7,3,0,0,46,559860.2195509643,5284343.783295707,5.722633922533812
1180,2.25,1230,1380,8,3,0,0,2,545057.3125697046,5277808.1253142245,5.739572344450092
1181,1.75,1480,2200,7,3,0,0,20,548770.3114235022,5282817.418139437,5.6180480967120925
1182,2.5,2370,3239,8,3,0,0,9,561911.0017033082,5289011.436227681,5.676693609624866
1183,1.0,910,6490,7,3,0,0,73,552079.3381159661,5281990.285615304,5.607455023214668
1184,2.5,2400,4596,8,3,0,0,11,555527.6130380149,5242743.349423753,5.447158031342219
1185,1.75,2050,9045,6,4,0,0,56,561807.0077436684,5256298.996787531,5.4361626470407565
1186,2.5,1560,7144,6,3,0,0,102,554793.1622904205,5264709.594892724,5.290012339279541
1187,2.5,2630,8580,9,4,0,0,38,562701.8717648151,5271246.840240694,5.8512583487190755
1188,2.5,1970,9607,7,3,0,0,27,553930.5240573145,5243884.373137076,5.460897842756548
1189,1.75,2540,8400,8,3,0,0,38,565670.7436948421,5254584.876015426,5.501743729627995
1190,2.5,2630,5379,8,3,0,0,11,563039.901670217,5260813.603127063,5.657247129883716
1191,1.0,1320,5000,7,3,0,0,87,547932.9219809505,5266005.271148011,5.359835482339888
1192,1.0,1090,9900,7,4,0,0,60,563051.9508218471,5280576.1538234055,5.477121254719663
1193,3.0,2170,4000,9,4,0,0,33,553200.5741175199,5274264.562345415,5.919601023784111
1194,1.0,1280,3876,7,3,0,0,92,550756.4079494696,5278788.658973278,5.720159303405957
1195,3.0,2793,5703,9,3,0,0,6,562062.2367261419,5246409.709590933,5.624797578960761
1196,1.0,1420,7420,6,3,0,0,71,557318.9259814043,5260443.571534531,5.422014995979464
1197,4.25,3650,5328,9,3,0,0,108,547923.8273410581,5276263.860942547,6.181451974960946
1198,2.5,2150,8221,8,3,0,0,23,564005.8801911167,5262024.490196822,5.672097857935717
1199,2.5,2240,3691,7,3,0,0,12,562779.4496630309,5242882.914612972,5.477121254719663
1200,2.0,2090,4077,8,4,0,0,84,552575.663805162,5276893.074841182,6.021189299069938
1201,4.5,5770,10050,9,5,0,3,66,554418.3244996674,5280655.695369274,6.186108379813206
1202,2.5,3520,12193,10,4,0,0,22,568089.1345384617,5267072.362893754,5.956648579205203
1203,3.0,2200,10800,6,3,0,0,55,562647.5218766944,5255240.910221272,5.477121254719663
1204,2.0,1610,9600,7,5,0,0,48,561266.876863598,5264684.942103846,5.6180480967120925
1205,4.75,6390,13180,10,3,0,0,75,553263.9298499807,5275554.447125469,6.3920547074108764
1206,2.5,2070,6175,8,3,0,0,22,562413.7340294857,5241745.352398408,5.434568904034199
1207,1.0,1270,7440,7,4,0,0,66,547271.1501981001,5264088.211327084,5.6020599913279625
1208,1.5,1240,9125,7,4,0,0,48,563703.7943148544,5255174.488644708,5.439332693830263
1209,1.0,830,5100,7,4,0,0,73,546746.554391722,5263795.021197543,5.544068044350276
1210,1.75,1980,3300,7,4,0,0,89,552695.6833226385,5280228.586123204,5.819543935541868
1211,2.5,2920,5629,8,5,0,2,60,544690.4510011738,5276682.733124352,6.006466042249231
1212,1.75,1370,6700,8,3,0,0,75,547868.7499828844,5282954.41416911,5.707570176097937
1213,1.75,1640,6750,8,4,0,0,76,551911.7804962852,5283944.993410911,5.806519134080705
1214,1.75,2460,6000,7,4,0,0,102,550820.2296839469,5280078.522556448,5.7283537820212285
1215,1.0,1740,4800,8,3,0,0,63,554916.422951093,5267611.663522989,5.633468455579586
1216,3.0,2580,7299,8,3,0,0,17,564059.2358341153,5257145.671997903,5.6527296960692475
1217,2.5,3400,9500,8,4,0,1,38,569052.7473170089,5268306.341679287,6.107209969647869
1218,2.5,3250,12000,8,3,0,1,49,554025.9864847792,5282485.988235917,5.891537457672564
1219,1.0,1410,5000,7,4,0,2,97,546722.3822020288,5266817.9290135745,5.645422269349092
1220,2.25,2200,9163,8,4,0,0,44,564237.6668791022,5268340.304270492,5.816241299991783
1221,1.0,1440,4046,7,3,0,0,69,546375.349109419,5282042.020716623,5.6875289612146345
1222,2.5,2680,17707,9,3,0,1,32,558217.2964735035,5283593.495275813,5.7839714324846385
1223,1.5,2170,9948,7,3,0,0,63,550455.0582137355,5252755.977393781,5.290034611362518
1224,2.5,1590,1431,8,3,0,0,5,551953.1588546295,5270885.577650695,5.681241237375588
1225,2.5,3490,9030,8,4,0,0,46,546400.3738067157,5240886.097696826,5.617000341120899
1226,1.75,1830,5488,7,4,0,2,76,551852.0315127234,5282232.779318013,5.653212513775344
1227,2.25,3120,16672,9,4,0,0,46,558656.5878296361,5277229.025680711,6.2878017299302265
1228,1.75,1270,6017,7,4,0,0,25,558104.5671734306,5287360.37151462,5.608526033577194
1229,1.5,2830,4000,8,4,0,0,97,555567.2459011755,5262460.642027022,5.608097946325279
1230,1.5,1610,6923,6,3,0,0,46,552391.6480760827,5247038.004184693,5.439332693830263
1231,2.5,2130,9653,7,3,0,0,37,562243.2788980419,5250701.837990174,5.505149978319906
1232,1.75,2030,13700,8,3,0,0,39,560162.7642067414,5291338.352242103,5.638489256954637
1233,2.5,2250,9091,7,3,0,0,33,555225.214729547,5242762.732894601,5.484299839346786
1234,1.0,800,6240,6,3,0,0,61,552792.8851680906,5286053.643298244,5.45484486000851
1235,2.5,2420,7500,8,4,0,2,71,545845.8564968336,5282571.322887437,5.812879948090056
1236,1.75,1940,7313,8,4,0,1,55,546146.100411155,5263567.965697718,5.835690571492425
1237,1.75,2240,5657,8,4,0,2,74,554809.2198263233,5279003.253799961,6.102090525511836
1238,1.0,720,4760,5,5,0,0,73,561309.611521244,5260606.271896124,5.336459733848529
1239,2.75,3110,4400,7,5,0,0,101,551124.1090749811,5279669.94017625,5.863322860120456
1240,1.75,2270,11472,7,4,0,0,59,546961.6642834326,5283780.614335731,5.8095597146352675
1241,2.0,1750,4990,7,3,0,0,99,547972.6504634756,5279454.153095024,5.678518379040114
1242,2.75,3870,10046,11,3,0,0,10,560737.1140589835,5279395.555904262,6.146112524884047
1243,1.75,2510,5800,9,4,0,2,62,544309.8276743169,5277346.69368035,5.944482672150168
1244,3.25,2740,5339,9,3,0,0,11,548344.4201478048,5279890.701228016,5.848189116991398
1245,1.5,1140,7620,6,4,0,0,90,548852.6104692373,5264012.296384382,5.57966929355472
1246,2.5,2329,5720,8,3,0,0,5,560408.2906773727,5245703.388579437,5.515284233155338
1247,1.0,720,6000,6,3,0,0,75,551488.2547817667,5263912.653145001,5.190331698170292
1248,2.5,2240,3825,7,3,0,0,20,545860.1425943697,5280759.75443017,5.8299466959416355
1249,2.0,1100,9165,7,4,0,0,46,557662.0139381891,5286622.363435088,5.598790506763115
1250,1.5,1280,7742,7,4,0,0,53,560597.34089157,5249339.7643371085,5.342422680822207
1251,2.5,1360,2070,8,3,0,0,16,550398.5002396929,5276762.6785896355,5.8779469516291885
1252,3.25,3510,10930,9,3,0,0,2,559280.8635256601,5282303.786648492,6.004321373782642
